hud_area_code,hud_area_name,zcta,total_units,fmr_afford_units,safmr_afford_units,fmr_afford_pct,safmr_afford_pct,diff_afford_units,diff_afford_pct
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95815,5035,2937.5,2510,0.583416087388282,0.4985104270109235,-427.5,-14.553191489361703
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95816,5890,1562.5,2785,0.2652801358234295,0.47283531409168084,1222.5,78.24
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95817,2709,1372.5,895,0.5066445182724253,0.3303802141011443,-477.5,-34.790528233151186
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95818,3655,1632.5,1632.5,0.4466484268125855,0.4466484268125855,0,0
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95819,2067,534,696.5,0.25834542815674894,0.3369617803580068,162.5,30.430711610486895
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95820,4926,2844.5,2844.5,0.5774462038164839,0.5774462038164839,0,0
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95821,7254,4535,3040,0.6251723187207058,0.4190791287565481,-1495,-32.96582138919515
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95822,5286,2963,2385.5,0.56053726825577,0.4512864169504351,-577.5,-19.490381370232875
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95823,9490,6152.5,3402.5,0.6483140147523709,0.35853530031612224,-2750,-44.69727752945957
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95824,3982,2894,1924,0.7267704671019588,0.4831742842792566,-970,-33.517622667588114
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95825,10033,5151.5,4011.5,0.5134555965314462,0.3998305591547892,-1140,-22.129476851402504
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95826,5785,2680,1910,0.46326707000864303,0.33016421780466726,-770,-28.73134328358209
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95827,2614,1061.5,1076.5,0.40608263198163735,0.41182096403978574,15,1.4130946773433821
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95828,5168,2648,2648,0.5123839009287926,0.5123839009287926,0,0
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95829,1132,379,1068,0.33480565371024734,0.9434628975265018,689,181.79419525065964
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95830,4,0,0,0,0,0,
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95831,6834,1444,2324,0.21129645888206028,0.34006438396254024,880,60.94182825484764
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95832,914,609,629,0.6663019693654267,0.688183807439825,20,3.284072249589491
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95833,6664,1781.5,2649,0.26733193277310924,0.3975090036014406,867.5,48.69492001122649
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95834,4848,1839,1609,0.37933168316831684,0.3318894389438944,-230,-12.506797172376292
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95835,3709,416.5,1644,0.11229441898085737,0.44324615799406847,1227.5,294.71788715486196
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95837,14,10,10,0.7142857142857143,0.7142857142857143,0,0
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95838,3925,2270,1575,0.578343949044586,0.4012738853503185,-695,-30.616740088105725
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95841,4266,2402,1392,0.5630567276136896,0.3263009845288326,-1010,-42.048293089092425
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95842,4573,2270.5,1550.5,0.4965012027115679,0.33905532473212335,-720,-31.71107685531821
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95843,3810,1412.5,2105,0.37073490813648297,0.55249343832021,692.5,49.02654867256637
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95864,2010,685,1020,0.3407960199004975,0.5074626865671642,335,48.9051094890511
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",96140,50,0,15,0,0.3,15,
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",96141,39,20,25,0.5128205128205128,0.6410256410256411,5,25
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",96142,103,41.5,19,0.4029126213592233,0.18446601941747573,-22.5,-54.21686746987952
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",96143,740,142.5,77.5,0.19256756756756757,0.10472972972972973,-65,-45.614035087719294
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",96145,314,65.5,122,0.2085987261146497,0.3885350318471338,56.5,86.25954198473282
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",96146,59,30,30,0.5084745762711864,0.5084745762711864,0,0
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",96148,100,40,15,0.4,0.15,-25,-62.5
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",96150,4255,2347.5,1510,0.5517038777908343,0.35487661574618096,-837.5,-35.67625133120341
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",96155,0,0,0,,,0,
METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",96161,1843,425,865,0.23060227889310905,0.46934346174715136,440,103.5294117647059
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78002,372,333,325.5,0.8951612903225806,0.875,-7.5,-2.2522522522522523
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78003,402,231,231,0.5746268656716418,0.5746268656716418,0,0
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78006,2169,434,841.5,0.2000922083909636,0.3879668049792531,407.5,93.89400921658986
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78009,286,188,140.5,0.6573426573426573,0.49125874125874125,-47.5,-25.265957446808514
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78015,255,0,135,0,0.5294117647058824,135,
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78023,733,89,372.5,0.12141882673942701,0.5081855388813097,283.5,318.53932584269666
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78039,55,51,47,0.9272727272727272,0.8545454545454545,-4,-7.8431372549019605
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78052,272,250.5,215.5,0.9209558823529411,0.7922794117647058,-35,-13.972055888223553
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78055,71,33,33,0.4647887323943662,0.4647887323943662,0,0
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78063,361,206,186.5,0.5706371191135734,0.5166204986149584,-19.5,-9.466019417475728
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78064,1270,565,530,0.4448818897637795,0.41732283464566927,-35,-6.1946902654867255
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78069,235,190,177.5,0.8085106382978723,0.7553191489361702,-12.5,-6.578947368421052
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78070,495,65,265,0.13131313131313133,0.5353535353535354,200,307.69230769230774
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78073,247,208,191,0.8421052631578947,0.7732793522267206,-17,-8.173076923076923
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78101,167,52,87,0.31137724550898205,0.5209580838323353,35,67.3076923076923
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78108,989,180,630,0.1820020222446916,0.6370070778564206,450,250
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78109,2724,644,1809,0.23641703377386197,0.6640969162995595,1165,180.90062111801242
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78112,257,122,122,0.47470817120622566,0.47470817120622566,0,0
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78113,36,32,23,0.8888888888888888,0.6388888888888888,-9,-28.125
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78114,950,615,482.5,0.6473684210526316,0.5078947368421053,-132.5,-21.544715447154474
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78121,227,161,172.5,0.7092511013215859,0.7599118942731278,11.5,7.142857142857142
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78123,279,185,172.5,0.6630824372759857,0.6182795698924731,-12.5,-6.756756756756757
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78124,186,72,72,0.3870967741935484,0.3870967741935484,0,0
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78130,6513,1858,2755.5,0.2852756026408721,0.4230769230769231,897.5,48.304628632938645
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78132,603,158,218,0.2620232172470978,0.3615257048092869,60,37.9746835443038
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78133,1048,353,570.5,0.3368320610687023,0.5443702290076335,217.5,61.614730878186975
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78140,220,170,168,0.7727272727272727,0.7636363636363637,-2,-1.1764705882352942
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78143,0,0,0,,,0,
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78147,162,97,77,0.5987654320987654,0.47530864197530864,-20,-20.618556701030926
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78148,2543,635,1032.5,0.24970507274872197,0.4060165159260716,397.5,62.59842519685039
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78150,0,0,0,,,0,
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78152,77,62,40,0.8051948051948052,0.5194805194805194,-22,-35.483870967741936
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78154,2692,658,1248,0.24442793462109955,0.4635958395245171,590,89.66565349544074
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78155,3437,1893,1448,0.550771021239453,0.42129764329357,-445,-23.507659799260434
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78160,235,111,136,0.4723404255319149,0.5787234042553191,25,22.52252252252252
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78161,25,0,0,0,0,0,
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78163,115,0,85,0,0.7391304347826086,85,
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78201,6139,3649,2759,0.5943964815116468,0.4494217299234403,-890,-24.390243902439025
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78202,1354,926.5,734,0.6842688330871491,0.5420974889217134,-192.5,-20.77711818672423
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78203,801,649,526.5,0.8102372034956304,0.6573033707865169,-122.5,-18.875192604006163
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78204,1267,560.5,365.5,0.44238358326756116,0.2884767166535122,-195,-34.79036574487065
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78205,412,229,167,0.5558252427184466,0.4053398058252427,-62,-27.074235807860266
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78207,5605,4090,3142.5,0.7297056199821588,0.5606601248884924,-947.5,-23.166259168704155
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78208,570,406.5,297.5,0.7131578947368421,0.5219298245614035,-109,-26.814268142681424
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78209,6550,1827.5,2715,0.27900763358778624,0.41450381679389314,887.5,48.56361149110807
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78210,4603,2445,2110,0.5311753204431893,0.45839669780577885,-335,-13.701431492842536
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78211,2460,1407.5,1142.5,0.5721544715447154,0.4644308943089431,-265,-18.82770870337478
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78212,4193,1910.5,1558,0.45564035296923444,0.37157166706415456,-352.5,-18.45066736456425
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78213,8210,2650,3600,0.3227771010962241,0.438489646772229,950,35.84905660377358
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78214,2348,1583,1030.5,0.674190800681431,0.43888415672913117,-552.5,-34.902084649399875
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78215,720,130.5,148,0.18125,0.20555555555555555,17.5,13.409961685823754
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78216,10189,3391.5,3881.5,0.3328589655510845,0.3809500441652763,490,14.447884416924664
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78217,7128,2106.5,2861.5,0.29552469135802467,0.4014450056116723,755,35.84144315214811
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78218,5420,2212.5,2e3,0.408210332103321,0.36900369003690037,-212.5,-9.6045197740113
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78219,1819,1016.5,909,0.5588235294117647,0.4997251236943375,-107.5,-10.57550418101328
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78220,1804,1325,1252.5,0.7344789356984479,0.6942904656319291,-72.5,-5.471698113207547
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78221,3579,2219,1686.5,0.6200055881531154,0.4712210114557139,-532.5,-23.997296079315007
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78222,1998,1111.5,1039,0.5563063063063063,0.52002002002002,-72.5,-6.522717049032839
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78223,5239,2959,2199,0.5648024432143539,0.41973659095247184,-760,-25.684352821899292
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78224,1529,937.5,847.5,0.6131458469587966,0.5542838456507522,-90,-9.6
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78225,1193,705.5,510.5,0.5913663034367141,0.4279128248113998,-195,-27.63997165131113
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78226,1033,857.5,587.5,0.8301064859632139,0.5687318489835431,-270,-31.486880466472307
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78227,5297,2899,2634,0.547290919388333,0.4972626014725316,-265,-9.141083132114522
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78228,5705,3402.5,2357.5,0.5964066608238388,0.41323400525854515,-1045,-30.71271124173402
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78229,10478,2915.5,4550.5,0.2782496659667876,0.4342908952090094,1635,56.07957468701766
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78230,8545,1720,2982.5,0.20128730251609128,0.34903452311293154,1262.5,73.40116279069767
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78231,685,100,100,0.145985401459854,0.145985401459854,0,0
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78232,5880,447.5,2155,0.07610544217687075,0.3664965986394558,1707.5,381.56424581005587
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78233,4830,1527.5,2385,0.3162525879917184,0.4937888198757764,857.5,56.137479541734855
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78234,585,40,240,0.06837606837606838,0.41025641025641024,200,500
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78235,264,60,156.5,0.22727272727272727,0.5928030303030303,96.5,160.83333333333334
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78236,248,4,123,0.016129032258064516,0.4959677419354839,119,2975
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78237,2655,1920,1540,0.7231638418079096,0.5800376647834274,-380,-19.791666666666664
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78238,4094,1446.5,1126.5,0.3533219345383488,0.2751587689301417,-320,-22.12236432768752
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78239,2291,868.5,1761,0.37909209951986034,0.7686599738105631,892.5,102.76338514680484
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78240,13336,2253.5,5838.5,0.16897870425914818,0.4377999400119976,3585,159.0858664299978
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78242,2839,1936.5,1801.5,0.6821063754843255,0.6345544205706235,-135,-6.971340046475601
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78243,0,0,0,,,0,
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78244,2469,505,1652.5,0.20453624949372215,0.6692993114621304,1147.5,227.22772277227722
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78245,4052,1020.5,1835.5,0.25185093780848966,0.4529861796643633,815,79.86281234688877
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78247,3630,300,2330,0.08264462809917356,0.6418732782369146,2030,676.6666666666666
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78248,925,20,150,0.021621621621621623,0.16216216216216217,130,650
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78249,6234,812.5,2562.5,0.13033365415463588,0.4110522938723131,1750,215.3846153846154
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78250,3730,1057.5,1595,0.28351206434316356,0.42761394101876676,537.5,50.82742316784869
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78251,7190,1282.5,2200,0.17837273991655075,0.30598052851182195,917.5,71.53996101364523
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78252,336,97,268.5,0.28869047619047616,0.7991071428571429,171.5,176.8041237113402
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78253,1075,100,637.5,0.09302325581395349,0.5930232558139535,537.5,537.5
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78254,2125,282.5,1740,0.13294117647058823,0.8188235294117647,1457.5,515.929203539823
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78255,380,0,75,0,0.19736842105263158,75,
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78256,1559,197.5,420,0.12668377164849262,0.26940346375881974,222.5,112.65822784810126
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78257,353,74,74,0.2096317280453258,0.2096317280453258,0,0
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78258,3888,55,1370,0.014146090534979424,0.3523662551440329,1315,2390.909090909091
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78259,1529,20,732.5,0.013080444735120994,0.4790712884238064,712.5,3562.5
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78260,918,19,544,0.020697167755991286,0.5925925925925926,525,2763.157894736842
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78261,788,14,398,0.017766497461928935,0.5050761421319797,384,2742.8571428571427
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78263,183,89,89,0.48633879781420764,0.48633879781420764,0,0
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78264,277,232,232,0.8375451263537906,0.8375451263537906,0,0
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78266,24,4,4,0.16666666666666666,0.16666666666666666,0,0
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78606,291,184,196.5,0.6323024054982818,0.6752577319587629,12.5,6.7934782608695645
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78623,35,0,0,0,0,0,
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78638,80,65,45,0.8125,0.5625,-20,-30.76923076923077
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78648,909,720,775,0.7920792079207921,0.8525852585258525,55,7.638888888888889
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78655,243,135,154,0.5555555555555556,0.6337448559670782,19,14.074074074074074
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78666,13450,3365,5267.5,0.25018587360594796,0.39163568773234203,1902.5,56.53789004457652
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78670,18,4,4,0.2222222222222222,0.2222222222222222,0,0
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78676,659,155.5,340.5,0.23596358118361152,0.5166919575113809,185,118.9710610932476
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78850,39,24,14,0.6153846153846154,0.358974358974359,-10,-41.66666666666667
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78883,19,19,19,1,1,0,0
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78884,47,47,47,1,1,0,0
METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",78885,0,0,0,,,0,
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91901,1389,599,419,0.4312455003599712,0.30165586753059753,-180,-30.05008347245409
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91902,1095,140,505,0.1278538812785388,0.4611872146118721,365,260.7142857142857
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91905,10,10,10,1,1,0,0
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91906,226,173.5,156,0.7676991150442478,0.6902654867256637,-17.5,-10.086455331412104
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91910,11450,5820,4282.5,0.508296943231441,0.3740174672489083,-1537.5,-26.417525773195877
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91911,10370,5535,3550,0.5337512054001928,0.3423336547733848,-1985,-35.86269196025293
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91913,3270,667.5,1272.5,0.20412844036697247,0.38914373088685017,605,90.63670411985018
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91914,364,40,265,0.10989010989010989,0.728021978021978,225,562.5
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91915,1130,435,887.5,0.38495575221238937,0.7853982300884956,452.5,104.02298850574712
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91916,24,20,20,0.8333333333333334,0.8333333333333334,0,0
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91917,20,20,20,1,1,0,0
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91931,25,25,25,1,1,0,0
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91932,5286,2821,1826,0.5336738554672721,0.3454407869844873,-995,-35.27118043247076
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91934,0,0,0,,,0,
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91935,178,70.5,123,0.3960674157303371,0.6910112359550562,52.5,74.46808510638297
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91941,4244,1967.5,1380,0.4635956644674835,0.32516493873704055,-587.5,-29.860228716645487
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91942,7838,2021.5,3289,0.2579101811686655,0.41962235264097986,1267.5,62.70096463022507
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91945,3104,1869,1299,0.6021262886597938,0.4184922680412371,-570,-30.497592295345104
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91948,15,15,15,1,1,0,0
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91950,8535,6537.5,5125,0.7659636789689513,0.6004686584651435,-1412.5,-21.606118546845124
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91962,31,19.5,19.5,0.6290322580645161,0.6290322580645161,0,0
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91963,65,65,65,1,1,0,0
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91977,6382,4114.5,2632,0.6447038545910373,0.4124099028517706,-1482.5,-36.03110949082513
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91978,949,252.5,477.5,0.2660695468914647,0.5031612223393045,225,89.10891089108911
METRO41740M41740,"San Diego-Carlsbad, CA MSA",91980,20,20,20,1,1,0,0
METRO41740M41740,"San Diego-Carlsbad, CA MSA",92003,387,155.5,88,0.4018087855297158,0.22739018087855298,-67.5,-43.40836012861736
METRO41740M41740,"San Diego-Carlsbad, CA MSA",92004,420,410,327.5,0.9761904761904762,0.7797619047619048,-82.5,-20.121951219512198
METRO41740M41740,"San Diego-Carlsbad, CA MSA",92007,1545,245,702.5,0.15857605177993528,0.4546925566343042,457.5,186.73469387755102
METRO41740M41740,"San Diego-Carlsbad, CA MSA",92008,5079,724,1966.5,0.14254774561921638,0.387182516243355,1242.5,171.61602209944752
METRO41740M41740,"San Diego-Carlsbad, CA MSA",92009,3160,807.5,1517.5,0.2555379746835443,0.4802215189873418,710,87.92569659442725
METRO41740M41740,"San Diego-Carlsbad, CA MSA",92010,1310,355,632.5,0.27099236641221375,0.48282442748091603,277.5,78.16901408450704
METRO41740M41740,"San Diego-Carlsbad, CA MSA",92011,2775,467.5,1372.5,0.16846846846846847,0.4945945945945946,905,193.58288770053477
METRO41740M41740,"San Diego-Carlsbad, CA MSA",92014,1584,12.5,270,0.007891414141414142,0.17045454545454544,257.5,2060
METRO41740M41740,"San Diego-Carlsbad, CA MSA",92019,3980,1622.5,1622.5,0.40766331658291455,0.40766331658291455,0,0
METRO41740M41740,"San Diego-Carlsbad, CA MSA",92020,10229,6530,4452.5,0.6383810734187115,0.43528204125525466,-2077.5,-31.814701378254213
METRO41740M41740,"San Diego-Carlsbad, CA MSA",92021,9537,5884.5,4054.5,0.6170179301667191,0.42513368983957217,-1830,-31.09864899311751
METRO41740M41740,"San Diego-Carlsbad, CA MSA",92024,5102,658,1800.5,0.12896903175225402,0.35290082320658567,1142.5,173.6322188449848
METRO41740M41740,"San Diego-Carlsbad, CA MSA",92025,7748,4840.5,3343,0.6247418688693857,0.43146618482188953,-1497.5,-30.936886685259786
METRO41740M41740,"San Diego-Carlsbad, CA MSA",92026,5417,2808,1638,0.5183681004245893,0.3023813919143437,-1170,-41.66666666666667
